4.567823127349163406e+05,0.000000000000000000e+00,2.958001952514397945e-02,-9.008730089066498137e-02,3.708721824285533125e-02,-2.269800158022661985e-05,9.282235081380621861e-12,1.878061102895531119e-10,-3.965997477030931685e-13,-1.722820070429421772e-13,1.747185773416640936e-12,4.199810469868679031e-16
5.903175726394595113e+05,0.000000000000000000e+00,4.670233546924766957e-03,-4.417125316572925731e-02,3.213516781943022427e-02,-2.075813916599847314e-06,9.528796879807616697e-12,-1.759195493024222627e-10,-8.099800819384796494e-14,-5.019096604045360659e-13,1.978760306621951291e-12,3.866471157608365804e-16
9.497395351847459096e+05,-0.000000000000000000e+00,-2.279360964974966319e-02,-1.851187416470524011e-02,3.691650686481191823e-02,1.430246253294195305e-05,-8.878183919530395491e-07,9.986515856737629988e-10,9.626563195146014054e-13,-1.061472724939998762e-13,1.150848744614502059e-12,4.581002967574245565e-16
1.066833809643079061e+06,0.000000000000000000e+00,-4.309425037306545414e-03,2.875104789870846014e-02,3.233198425898891476e-02,-1.378538075246132784e-05,-2.699732711065513519e-12,4.402935924067846178e-11,-5.071351931317631833e-14,3.880899049826952957e-13,1.356900450189349297e-12,-1.812573991438581201e-16
1.076611671325229807e+06,-0.000000000000000000e+00,9.584380320698477956e-04,-2.961985888566431510e-02,3.163755060383140194e-02,-1.770926205267630371e-06,-3.389395197092394042e-14,-1.632095501306580469e-10,-4.481488353967442918e-14,2.273910794603957763e-13,1.423048953349741682e-12,-1.570887659845040601e-16
1.147159731095951516e+06,-0.000000000000000000e+00,5.731600972580381788e-04,4.327572406364416091e-03,3.476207488704337323e-02,1.121692405954225043e-06,2.449587426826475497e-07,-1.087690887589002746e-11,-3.209132305787079858e-14,8.592113242083674427e-13,9.617408835086576615e-13,-3.671463333561585105e-16
1.193905091707766522e+06,-0.000000000000000000e+00,-3.419581522211839059e-02,-2.411836744169950850e-02,2.637892183493514495e-02,4.583063360070241513e-05,2.042971749395169749e-06,-1.192802842176871254e-09,1.988689577952821366e-12,-1.154736363170789057e-12,1.480774774684231768e-12,1.028743113256571902e-15
1.442658761173525127e+06,0.000000000000000000e+00,1.139532942723945957e-03,-3.610482026787111085e-03,3.074772687336686447e-02,8.779080376100674427e-06,1.962487043772690680e-12,1.169696479887828313e-11,-3.496769762095383010e-14,-2.121229914580688406e-13,1.244477152292733960e-12,-1.348888838181662968e-16
1.532841719259409467e+06,-0.000000000000000000e+00,6.569903543380769401e-03,-4.133899264805267898e-02,3.284105593001818146e-02,-3.601940819665156476e-06,-8.838833939808809383e-12,5.715929361464459191e-11,-2.407730120498935019e-13,2.304636892212196800e-15,9.574821522452023463e-13,2.829086638551973036e-16
1.562535543019721285e+06,-0.000000000000000000e+00,-3.833515454506881796e-05,7.230508333439735098e-03,1.575500870679464802e-02,-1.226316962916388945e-05,3.855550840348900025e-06,-7.087191049378119961e-10,-9.839616810088362002e-15,-3.960393639520402207e-13,2.045802804412220997e-12,-3.917716141741252077e-16
